set_id,set_name,set_series,set_printed_total,set_total,set_ptcgo_code,set_release_date,set_updated_at,id,name,supertype,subtypes,types,rarity,number,hp,artist,flavor_text,regulation_mark,evolves_from,evolves_to,national_pokedex_numbers,abilities,attacks,rules,weaknesses,resistances,retreat_cost,converted_retreat_cost,legal_unlimited,legal_expanded,legal_standard,tcgplayer_url,cardmarket_url,image_large,payload_json
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY115,Shaymin,Pokémon,"[""Basic""]","[""Grass""]",Promo,XY115,70,You Iribi,The blooming of Gracidea flowers confers the power of flight upon it. Feelings of gratitude and the message it delivers.,,,[],[492],[],"[{""name"":""Aromatherapy"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":"""",""text"":""Heal 30 damage from each of your Pokémon.""},{""name"":""Magical Leaf"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""40+"",""text"":""Flip a coin. If heads, this attack does 20 more damage and heal 20 damage from this Pokémon.""}]",[],"[{""type"":""Fire"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY115_hires.png,"{""id"":""xyp-XY115"",""name"":""Shaymin"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""70"",""types"":[""Grass""],""attacks"":[{""name"":""Aromatherapy"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":"""",""text"":""Heal 30 damage from each of your Pokémon.""},{""name"":""Magical Leaf"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""40+"",""text"":""Flip a coin. If heads, this attack does 20 more damage and heal 20 damage from this Pokémon.""}],""weaknesses"":[{""type"":""Fire"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""XY115"",""artist"":""You Iribi"",""rarity"":""Promo"",""flavorText"":""The blooming of Gracidea flowers confers the power of flight upon it. Feelings of gratitude and the message it delivers."",""nationalPokedexNumbers"":[492],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY115.png"",""large"":""https://images.pokemontcg.io/xyp/XY115_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY116,Arceus,Pokémon,"[""Basic""]","[""Colorless""]",Promo,XY116,130,Naoki Saito,It is told in mythology that this Pokémon was born before the universe even existed.,,,[],[493],[],"[{""name"":""Type Switch"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Choose Grass, Fire, Water, Lightning, Psychic, Fighting, Darkness, Metal, Fairy, or Dragon type. Until the ends of your next turn, this Pokémon is that type.""},{""name"":""Power Blast"",""cost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""Discard an Energy attached to this Pokémon.""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],"[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY116_hires.png,"{""id"":""xyp-XY116"",""name"":""Arceus"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""130"",""types"":[""Colorless""],""attacks"":[{""name"":""Type Switch"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Choose Grass, Fire, Water, Lightning, Psychic, Fighting, Darkness, Metal, Fairy, or Dragon type. Until the ends of your next turn, this Pokémon is that type.""},{""name"":""Power Blast"",""cost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""Discard an Energy attached to this Pokémon.""}],""weaknesses"":[{""type"":""Fighting"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY116"",""artist"":""Naoki Saito"",""rarity"":""Promo"",""flavorText"":""It is told in mythology that this Pokémon was born before the universe even existed."",""nationalPokedexNumbers"":[493],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY116.png"",""large"":""https://images.pokemontcg.io/xyp/XY116_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY117,Victini,Pokémon,"[""Basic""]","[""Fire""]",Promo,XY117,70,Atsuko Nishida,"When it shares the infinite energy it creates, that being's entire body will be overflowing with power.",,,[],[494],[],"[{""name"":""Energy Assist"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Flip a coin. If heads, attach a basic Energy card from your discard pile to 1 of your Benched Pokémon.""},{""name"":""Victory Ball"",""cost"":[""Fire"",""Colorless""],""convertedEnergyCost"":2,""damage"":""50"",""text"":""Discard a Fire Energy attached to this Pokémon.""}]",[],"[{""type"":""Water"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY117_hires.png,"{""id"":""xyp-XY117"",""name"":""Victini"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""70"",""types"":[""Fire""],""attacks"":[{""name"":""Energy Assist"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Flip a coin. If heads, attach a basic Energy card from your discard pile to 1 of your Benched Pokémon.""},{""name"":""Victory Ball"",""cost"":[""Fire"",""Colorless""],""convertedEnergyCost"":2,""damage"":""50"",""text"":""Discard a Fire Energy attached to this Pokémon.""}],""weaknesses"":[{""type"":""Water"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""XY117"",""artist"":""Atsuko Nishida"",""rarity"":""Promo"",""flavorText"":""When it shares the infinite energy it creates, that being's entire body will be overflowing with power."",""nationalPokedexNumbers"":[494],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY117.png"",""large"":""https://images.pokemontcg.io/xyp/XY117_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY118,Keldeo,Pokémon,"[""Basic""]","[""Water""]",Promo,XY118,90,Shin Nagasawa,"When it is resolute, its body fills with power and it becomes swifter. Its jumps are too fast to follow.",,,[],[647],"[{""name"":""Justified"",""text"":""This Pokémon's attacks do 50 more damage to your opponent's Darkness Pokémon (before applying Weakness and Resistance)."",""type"":""Ability""}]","[{""name"":""Sacred Sword"",""cost"":[""Water"",""Water"",""Water""],""convertedEnergyCost"":3,""damage"":""100"",""text"":""This Pokémon can't use Sacred Sword during your next turn.""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY118_hires.png,"{""id"":""xyp-XY118"",""name"":""Keldeo"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""90"",""types"":[""Water""],""abilities"":[{""name"":""Justified"",""text"":""This Pokémon's attacks do 50 more damage to your opponent's Darkness Pokémon (before applying Weakness and Resistance)."",""type"":""Ability""}],""attacks"":[{""name"":""Sacred Sword"",""cost"":[""Water"",""Water"",""Water""],""convertedEnergyCost"":3,""damage"":""100"",""text"":""This Pokémon can't use Sacred Sword during your next turn.""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""XY118"",""artist"":""Shin Nagasawa"",""rarity"":""Promo"",""flavorText"":""When it is resolute, its body fills with power and it becomes swifter. Its jumps are too fast to follow."",""nationalPokedexNumbers"":[647],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY118.png"",""large"":""https://images.pokemontcg.io/xyp/XY118_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY119,Genesect,Pokémon,"[""Basic""]","[""Metal""]",Promo,XY119,110,PLANETA,This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,,,[],[649],[],"[{""name"":""Linear Attack"",""cost"":[""Metal"",""Colorless""],""convertedEnergyCost"":2,""damage"":"""",""text"":""This attack does 30 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""},{""name"":""Destructor Beam"",""cost"":[""Metal"",""Metal"",""Metal""],""convertedEnergyCost"":3,""damage"":""90"",""text"":""Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.""}]",[],"[{""type"":""Fire"",""value"":""×2""}]","[{""type"":""Psychic"",""value"":""-20""}]","[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY119_hires.png,"{""id"":""xyp-XY119"",""name"":""Genesect"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""110"",""types"":[""Metal""],""attacks"":[{""name"":""Linear Attack"",""cost"":[""Metal"",""Colorless""],""convertedEnergyCost"":2,""damage"":"""",""text"":""This attack does 30 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""},{""name"":""Destructor Beam"",""cost"":[""Metal"",""Metal"",""Metal""],""convertedEnergyCost"":3,""damage"":""90"",""text"":""Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.""}],""weaknesses"":[{""type"":""Fire"",""value"":""×2""}],""resistances"":[{""type"":""Psychic"",""value"":""-20""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY119"",""artist"":""PLANETA"",""rarity"":""Promo"",""flavorText"":""This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back."",""nationalPokedexNumbers"":[649],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY119.png"",""large"":""https://images.pokemontcg.io/xyp/XY119_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY120,Meloetta,Pokémon,"[""Basic""]","[""Psychic""]",Promo,XY120,80,Megumi Mizutani,Its melodies are sung with a special vocalization method that can control the feelings of those who hear it.,,,[],[648],[],"[{""name"":""Soprano Wave"",""cost"":[""Psychic""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Flip 3 coins. This attack does 10 damage times the number of heads to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""},{""name"":""Entrancing Melody"",""cost"":[""Psychic"",""Psychic""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Your opponent's Active Pokémon is now Confused.""}]",[],"[{""type"":""Psychic"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY120_hires.png,"{""id"":""xyp-XY120"",""name"":""Meloetta"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""80"",""types"":[""Psychic""],""attacks"":[{""name"":""Soprano Wave"",""cost"":[""Psychic""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Flip 3 coins. This attack does 10 damage times the number of heads to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""},{""name"":""Entrancing Melody"",""cost"":[""Psychic"",""Psychic""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Your opponent's Active Pokémon is now Confused.""}],""weaknesses"":[{""type"":""Psychic"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""XY120"",""artist"":""Megumi Mizutani"",""rarity"":""Promo"",""flavorText"":""Its melodies are sung with a special vocalization method that can control the feelings of those who hear it."",""nationalPokedexNumbers"":[648],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY120.png"",""large"":""https://images.pokemontcg.io/xyp/XY120_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY121,Charizard-EX,Pokémon,"[""Basic"",""EX""]","[""Fire""]",Promo,XY121,180,Kouki Saitou,,,,"[""M Charizard-EX""]",[6],[],"[{""name"":""Wing Attack"",""cost"":[""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60"",""text"":""""},{""name"":""Combustion Blast"",""cost"":[""Fire"",""Fire"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""150"",""text"":""This Pokémon can't use Combustion Blast during your next turn.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Water"",""value"":""×2""}]",[],"[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY121_hires.png,"{""id"":""xyp-XY121"",""name"":""Charizard-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""180"",""types"":[""Fire""],""evolvesTo"":[""M Charizard-EX""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Wing Attack"",""cost"":[""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60"",""text"":""""},{""name"":""Combustion Blast"",""cost"":[""Fire"",""Fire"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""150"",""text"":""This Pokémon can't use Combustion Blast during your next turn.""}],""weaknesses"":[{""type"":""Water"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY121"",""artist"":""Kouki Saitou"",""rarity"":""Promo"",""nationalPokedexNumbers"":[6],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY121.png"",""large"":""https://images.pokemontcg.io/xyp/XY121_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY122,Blastoise-EX,Pokémon,"[""Basic"",""EX""]","[""Water""]",Promo,XY122,180,kawayoo,,,,"[""M Blastoise-EX""]",[9],[],"[{""name"":""Rapid Spin"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Switch this Pokémon with 1 of your Benched Pokémon. The, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon.""},{""name"":""Splash Bomb"",""cost"":[""Water"",""Water"",""Water""],""convertedEnergyCost"":3,""damage"":""120"",""text"":""Flip a coin. If heads, this Pokémon does 30 damage to itself.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY122_hires.png,"{""id"":""xyp-XY122"",""name"":""Blastoise-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""180"",""types"":[""Water""],""evolvesTo"":[""M Blastoise-EX""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Rapid Spin"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Switch this Pokémon with 1 of your Benched Pokémon. The, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon.""},{""name"":""Splash Bomb"",""cost"":[""Water"",""Water"",""Water""],""convertedEnergyCost"":3,""damage"":""120"",""text"":""Flip a coin. If heads, this Pokémon does 30 damage to itself.""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""XY122"",""artist"":""kawayoo"",""rarity"":""Promo"",""nationalPokedexNumbers"":[9],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY122.png"",""large"":""https://images.pokemontcg.io/xyp/XY122_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY123,Venusaur-EX,Pokémon,"[""Basic"",""EX""]","[""Grass""]",Promo,XY123,180,Naoki Saito,,,,"[""M Venusaur-EX""]",[3],[],"[{""name"":""Poison Powder"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60"",""text"":""Your opponent's Active Pokémon is now Poisoned.""},{""name"":""Jungle Hammer"",""cost"":[""Grass"",""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""90"",""text"":""Heal 30 damage from this Pokémon.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Fire"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY123_hires.png,"{""id"":""xyp-XY123"",""name"":""Venusaur-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""180"",""types"":[""Grass""],""evolvesTo"":[""M Venusaur-EX""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Poison Powder"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60"",""text"":""Your opponent's Active Pokémon is now Poisoned.""},{""name"":""Jungle Hammer"",""cost"":[""Grass"",""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""90"",""text"":""Heal 30 damage from this Pokémon.""}],""weaknesses"":[{""type"":""Fire"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":4,""number"":""XY123"",""artist"":""Naoki Saito"",""rarity"":""Promo"",""nationalPokedexNumbers"":[3],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY123.png"",""large"":""https://images.pokemontcg.io/xyp/XY123_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY124,Pikachu-EX,Pokémon,"[""Basic"",""EX""]","[""Lightning""]",Promo,XY124,130,Megumi Mizutani,,,,"[""Raichu""]",[25],[],"[{""name"":""Iron Tail"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""30×"",""text"":""""},{""name"":""Overspark"",""cost"":[""Lightning"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""50×"",""text"":""""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Fighting"",""value"":""×2""}]","[{""type"":""Metal"",""value"":""-20""}]","[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY124_hires.png,"{""id"":""xyp-XY124"",""name"":""Pikachu-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""130"",""types"":[""Lightning""],""evolvesTo"":[""Raichu""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Iron Tail"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""30×"",""text"":""""},{""name"":""Overspark"",""cost"":[""Lightning"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""50×"",""text"":""""}],""weaknesses"":[{""type"":""Fighting"",""value"":""×2""}],""resistances"":[{""type"":""Metal"",""value"":""-20""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""XY124"",""artist"":""Megumi Mizutani"",""rarity"":""Promo"",""nationalPokedexNumbers"":[25],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY124.png"",""large"":""https://images.pokemontcg.io/xyp/XY124_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY125,Mewtwo-EX,Pokémon,"[""Basic"",""EX""]","[""Psychic""]",Promo,XY125,170,Eske Yoshinob,,,,"[""M Mewtwo-EX""]",[150],[],"[{""name"":""Photon Wave"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 30 (before applying Weakness and Resistance).""},{""name"":""Psyburn"",""cost"":[""Psychic"",""Psychic"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Psychic"",""value"":""×2""}]",[],"[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY125_hires.png,"{""id"":""xyp-XY125"",""name"":""Mewtwo-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""170"",""types"":[""Psychic""],""evolvesTo"":[""M Mewtwo-EX""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Photon Wave"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 30 (before applying Weakness and Resistance).""},{""name"":""Psyburn"",""cost"":[""Psychic"",""Psychic"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""""}],""weaknesses"":[{""type"":""Psychic"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY125"",""artist"":""Eske Yoshinob"",""rarity"":""Promo"",""nationalPokedexNumbers"":[150],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY125.png"",""large"":""https://images.pokemontcg.io/xyp/XY125_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY126,Mew-EX,Pokémon,"[""Basic"",""EX""]","[""Psychic""]",Promo,XY126,120,Eske Yoshinob,,,,[],[151],"[{""name"":""Versatile"",""text"":""This Pokémon can use the attacks of any Pokémon in play (both yours and your opponent's). (You still need the necessary Energy to use each attack.)"",""type"":""Ability""}]","[{""name"":""Replace"",""cost"":[""Psychic""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Move as many Energy attached to your Pokémon to your other Pokémon in any way you like.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Psychic"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY126_hires.png,"{""id"":""xyp-XY126"",""name"":""Mew-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""120"",""types"":[""Psychic""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""abilities"":[{""name"":""Versatile"",""text"":""This Pokémon can use the attacks of any Pokémon in play (both yours and your opponent's). (You still need the necessary Energy to use each attack.)"",""type"":""Ability""}],""attacks"":[{""name"":""Replace"",""cost"":[""Psychic""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Move as many Energy attached to your Pokémon to your other Pokémon in any way you like.""}],""weaknesses"":[{""type"":""Psychic"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""XY126"",""artist"":""Eske Yoshinob"",""rarity"":""Promo"",""nationalPokedexNumbers"":[151],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY126.png"",""large"":""https://images.pokemontcg.io/xyp/XY126_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY127,Moltres,Pokémon,"[""Basic""]","[""Fire""]",Promo,XY127,120,OOYAMA,One of the legendary bird Pokémon. It is said that its appearance indicates the coming of spring.,,,[],[146],[],"[{""name"":""Combustion"",""cost"":[""Fire""],""convertedEnergyCost"":1,""damage"":""20"",""text"":""""},{""name"":""Flying Flare"",""cost"":[""Fire"",""Fire"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""80+"",""text"":""You may do 40 more damage. If you do, this Pokémon does 20 damage to itself.""}]",[],"[{""type"":""Water"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-20""}]","[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY127_hires.png,"{""id"":""xyp-XY127"",""name"":""Moltres"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""120"",""types"":[""Fire""],""attacks"":[{""name"":""Combustion"",""cost"":[""Fire""],""convertedEnergyCost"":1,""damage"":""20"",""text"":""""},{""name"":""Flying Flare"",""cost"":[""Fire"",""Fire"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""80+"",""text"":""You may do 40 more damage. If you do, this Pokémon does 20 damage to itself.""}],""weaknesses"":[{""type"":""Water"",""value"":""×2""}],""resistances"":[{""type"":""Fighting"",""value"":""-20""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""XY127"",""artist"":""OOYAMA"",""rarity"":""Promo"",""flavorText"":""One of the legendary bird Pokémon. It is said that its appearance indicates the coming of spring."",""nationalPokedexNumbers"":[146],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY127.png"",""large"":""https://images.pokemontcg.io/xyp/XY127_hires.png""}}"
